Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Georgia,GEO,2022-03-02,39.59,
Georgia,GEO,2022-03-03,39.59,
Georgia,GEO,2022-03-04,39.61,
Georgia,GEO,2022-03-05,39.63,
Georgia,GEO,2022-03-06,39.63,
Georgia,GEO,2022-03-07,39.66,
Georgia,GEO,2022-03-09,39.68,
Georgia,GEO,2022-03-10,39.7,
Georgia,GEO,2022-03-11,39.73,
Georgia,GEO,2022-03-12,39.74,
Georgia,GEO,2022-03-13,39.75,
Georgia,GEO,2022-03-14,39.78,
Georgia,GEO,2022-03-15,39.81,
Georgia,GEO,2022-03-17,39.87,
Georgia,GEO,2022-03-18,39.9,
Georgia,GEO,2022-03-19,39.92,
Georgia,GEO,2022-03-20,39.92,
Georgia,GEO,2022-03-21,39.96,
Georgia,GEO,2022-03-22,40,
Georgia,GEO,2022-03-23,40.04,
Georgia,GEO,2022-03-24,40.08,
Georgia,GEO,2022-03-25,40.11,
Georgia,GEO,2022-03-26,40.13,
Georgia,GEO,2022-03-27,40.14,
Georgia,GEO,2022-03-29,40.22,
Georgia,GEO,2022-03-30,40.26,
Georgia,GEO,2022-03-31,40.31,
Georgia,GEO,2022-04-03,40.32,
Georgia,GEO,2022-04-04,40.33,
Georgia,GEO,2022-04-05,40.34,
Georgia,GEO,2022-04-06,40.35,
Georgia,GEO,2022-04-07,40.36,
Georgia,GEO,2022-04-08,40.38,
Georgia,GEO,2022-04-09,40.38,
Georgia,GEO,2022-04-10,40.39,
Georgia,GEO,2022-04-11,40.41,
Georgia,GEO,2022-04-12,40.43,
Georgia,GEO,2022-04-13,40.45,
Georgia,GEO,2022-04-14,40.47,
Georgia,GEO,2022-04-17,40.5,
Georgia,GEO,2022-04-18,40.52,
Georgia,GEO,2022-04-20,40.53,
Georgia,GEO,2022-04-21,40.57,
Georgia,GEO,2022-04-28,40.61,
Georgia,GEO,2022-04-30,40.67,
Georgia,GEO,2022-05-02,40.68,
Georgia,GEO,2022-05-03,40.69,
Georgia,GEO,2022-05-06,40.72,
Georgia,GEO,2022-05-08,40.73,
Georgia,GEO,2022-05-15,40.77,
Georgia,GEO,2022-05-24,40.82,
Georgia,GEO,2022-05-31,40.86,
Georgia,GEO,2022-06-07,40.89,
Georgia,GEO,2022-06-14,40.93,
Georgia,GEO,2022-06-21,40.96,
Germany,DEU,2020-12-27,0.03,
Germany,DEU,2020-12-28,0.05,
Germany,DEU,2020-12-29,0.11,
Germany,DEU,2020-12-30,0.19,
Germany,DEU,2020-12-31,0.25,
Germany,DEU,2021-01-01,0.28,
Germany,DEU,2021-01-02,0.33,
Germany,DEU,2021-01-03,0.36,
Germany,DEU,2021-01-04,0.42,
Germany,DEU,2021-01-05,0.48,
Germany,DEU,2021-01-06,0.55,
Germany,DEU,2021-01-07,0.62,
Germany,DEU,2021-01-08,0.69,
Germany,DEU,2021-01-09,0.77,
Germany,DEU,2021-01-10,0.81,
Germany,DEU,2021-01-11,0.89,
Germany,DEU,2021-01-12,0.99,
Germany,DEU,2021-01-13,1.12,
Germany,DEU,2021-01-14,1.22,
Germany,DEU,2021-01-15,1.33,
Germany,DEU,2021-01-16,1.4,
Germany,DEU,2021-01-17,1.43,
Germany,DEU,2021-01-18,1.51,
Germany,DEU,2021-01-19,1.61,
Germany,DEU,2021-01-20,1.71,
Germany,DEU,2021-01-21,1.78,
Germany,DEU,2021-01-22,1.87,
Germany,DEU,2021-01-23,1.91,
Germany,DEU,2021-01-24,1.95,
Germany,DEU,2021-01-25,2.01,
Germany,DEU,2021-01-26,2.07,
Germany,DEU,2021-01-27,2.13,
Germany,DEU,2021-01-28,2.19,
Germany,DEU,2021-01-29,2.25,
Germany,DEU,2021-01-30,2.29,
Germany,DEU,2021-01-31,2.32,
Germany,DEU,2021-02-01,2.39,
Germany,DEU,2021-02-02,2.46,
Germany,DEU,2021-02-03,2.54,
Germany,DEU,2021-02-04,2.62,
Germany,DEU,2021-02-05,2.7,
Germany,DEU,2021-02-06,2.75,
Germany,DEU,2021-02-07,2.79,
Germany,DEU,2021-02-08,2.85,
Germany,DEU,2021-02-09,2.92,
Germany,DEU,2021-02-10,3.01,
Germany,DEU,2021-02-11,3.1,
Germany,DEU,2021-02-12,3.2,
Germany,DEU,2021-02-13,3.27,
Germany,DEU,2021-02-14,3.32,
Germany,DEU,2021-02-15,3.41,
Germany,DEU,2021-02-16,3.5,
Germany,DEU,2021-02-17,3.61,
Germany,DEU,2021-02-18,3.72,
Germany,DEU,2021-02-19,3.84,
Germany,DEU,2021-02-20,3.94,
Germany,DEU,2021-02-21,4,
Germany,DEU,2021-02-22,4.12,
Germany,DEU,2021-02-23,4.25,
Germany,DEU,2021-02-24,4.39,
Germany,DEU,2021-02-25,4.55,
Germany,DEU,2021-02-26,4.72,
Germany,DEU,2021-02-27,4.85,
Germany,DEU,2021-02-28,4.95,
Germany,DEU,2021-03-01,5.13,
Germany,DEU,2021-03-02,5.33,
Germany,DEU,2021-03-03,5.54,
Germany,DEU,2021-03-04,5.76,
Germany,DEU,2021-03-05,6,
Germany,DEU,2021-03-06,6.19,
Germany,DEU,2021-03-07,6.32,
Germany,DEU,2021-03-08,6.55,
Germany,DEU,2021-03-09,6.78,
Germany,DEU,2021-03-10,7.05,
Germany,DEU,2021-03-11,7.31,
Germany,DEU,2021-03-12,7.62,
Germany,DEU,2021-03-13,7.85,
Germany,DEU,2021-03-14,8.01,
Germany,DEU,2021-03-15,8.24,
Germany,DEU,2021-03-16,8.37,
Germany,DEU,2021-03-17,8.52,
Germany,DEU,2021-03-18,8.66,
Germany,DEU,2021-03-19,8.85,
Germany,DEU,2021-03-20,9.05,
Germany,DEU,2021-03-21,9.2,
Germany,DEU,2021-03-22,9.43,
Germany,DEU,2021-03-23,9.69,
Germany,DEU,2021-03-24,9.99,
Germany,DEU,2021-03-25,10.29,
Germany,DEU,2021-03-26,10.63,
Germany,DEU,2021-03-27,10.89,
Germany,DEU,2021-03-28,11.06,
Germany,DEU,2021-03-29,11.32,
Germany,DEU,2021-03-30,11.6,
Germany,DEU,2021-03-31,11.88,
Germany,DEU,2021-04-01,12.16,
Germany,DEU,2021-04-02,12.35,
Germany,DEU,2021-04-03,12.55,
Germany,DEU,2021-04-04,12.72,
Germany,DEU,2021-04-05,12.93,
Germany,DEU,2021-04-06,13.29,
Germany,DEU,2021-04-07,14.04,
Germany,DEU,2021-04-08,14.79,
Germany,DEU,2021-04-09,15.43,
Germany,DEU,2021-04-10,15.79,
Germany,DEU,2021-04-11,16.04,
Germany,DEU,2021-04-12,16.44,
Germany,DEU,2021-04-13,17.07,
Germany,DEU,2021-04-14,17.93,
Germany,DEU,2021-04-15,18.66,
Germany,DEU,2021-04-16,19.27,
Germany,DEU,2021-04-17,19.63,
Germany,DEU,2021-04-18,19.9,
Germany,DEU,2021-04-19,20.3,
Germany,DEU,2021-04-20,20.93,
Germany,DEU,2021-04-21,21.73,
Germany,DEU,2021-04-22,22.41,
Germany,DEU,2021-04-23,22.97,
Germany,DEU,2021-04-24,23.34,
Germany,DEU,2021-04-25,23.61,
Germany,DEU,2021-04-26,24.04,
Germany,DEU,2021-04-27,24.95,
Germany,DEU,2021-04-28,26.18,
Germany,DEU,2021-04-29,27.14,
Germany,DEU,2021-04-30,27.89,
Germany,DEU,2021-05-01,28.19,
Germany,DEU,2021-05-02,28.42,
Germany,DEU,2021-05-03,28.82,
Germany,DEU,2021-05-04,29.7,
Germany,DEU,2021-05-05,30.86,
Germany,DEU,2021-05-06,31.79,
Germany,DEU,2021-05-07,32.53,
Germany,DEU,2021-05-08,32.84,
Germany,DEU,2021-05-09,33.05,
Germany,DEU,2021-05-10,33.54,
Germany,DEU,2021-05-11,34.58,
Germany,DEU,2021-05-12,35.89,
Germany,DEU,2021-05-13,36.19,
Germany,DEU,2021-05-14,36.81,
Germany,DEU,2021-05-15,37.09,
Germany,DEU,2021-05-16,37.28,
Germany,DEU,2021-05-17,37.7,
Germany,DEU,2021-05-18,38.37,
Germany,DEU,2021-05-19,39.11,
Germany,DEU,2021-05-20,39.68,
Germany,DEU,2021-05-21,40.18,
Germany,DEU,2021-05-22,40.4,
Germany,DEU,2021-05-23,40.55,
Germany,DEU,2021-05-24,40.72,
Germany,DEU,2021-05-25,41.09,
Germany,DEU,2021-05-26,41.8,
Germany,DEU,2021-05-27,42.39,
Germany,DEU,2021-05-28,42.92,
Germany,DEU,2021-05-29,43.13,
Germany,DEU,2021-05-30,43.25,
Germany,DEU,2021-05-31,43.55,
Germany,DEU,2021-06-01,44.15,
Germany,DEU,2021-06-02,44.94,
Germany,DEU,2021-06-03,45.28,
Germany,DEU,2021-06-04,45.72,
Germany,DEU,2021-06-05,45.87,
Germany,DEU,2021-06-06,45.95,
Germany,DEU,2021-06-07,46.24,
Germany,DEU,2021-06-08,46.76,
Germany,DEU,2021-06-09,47.45,
Germany,DEU,2021-06-10,48.06,
Germany,DEU,2021-06-11,48.61,
Germany,DEU,2021-06-12,48.81,
Germany,DEU,2021-06-13,48.89,
Germany,DEU,2021-06-14,49.21,
Germany,DEU,2021-06-15,49.74,
Germany,DEU,2021-06-16,50.41,
Germany,DEU,2021-06-17,50.98,
Germany,DEU,2021-06-18,51.47,
Germany,DEU,2021-06-19,51.65,
Germany,DEU,2021-06-20,51.74,
Germany,DEU,2021-06-21,52.02,
Germany,DEU,2021-06-22,52.54,
Germany,DEU,2021-06-23,53.21,
Germany,DEU,2021-06-24,53.87,
Germany,DEU,2021-06-25,54.36,
Germany,DEU,2021-06-26,54.54,
Germany,DEU,2021-06-27,54.65,
Germany,DEU,2021-06-28,54.96,
Germany,DEU,2021-06-29,55.49,
Germany,DEU,2021-06-30,56.11,
Germany,DEU,2021-07-01,56.67,
Germany,DEU,2021-07-02,57.13,
Germany,DEU,2021-07-03,57.33,
Germany,DEU,2021-07-04,57.44,
Germany,DEU,2021-07-05,57.69,
Germany,DEU,2021-07-06,58.06,
Germany,DEU,2021-07-07,58.49,
Germany,DEU,2021-07-08,58.83,
Germany,DEU,2021-07-09,59.1,
Germany,DEU,2021-07-10,59.23,
Germany,DEU,2021-07-11,59.31,
Germany,DEU,2021-07-12,59.5,
Germany,DEU,2021-07-13,59.75,
Germany,DEU,2021-07-14,60.04,
Germany,DEU,2021-07-15,60.28,
Germany,DEU,2021-07-16,60.48,
Germany,DEU,2021-07-17,60.59,
Germany,DEU,2021-07-18,60.67,
Germany,DEU,2021-07-19,60.79,
Germany,DEU,2021-07-20,60.97,
Germany,DEU,2021-07-21,61.18,
Germany,DEU,2021-07-22,61.35,
Germany,DEU,2021-07-23,61.5,
Germany,DEU,2021-07-24,61.58,
Germany,DEU,2021-07-25,61.62,
Germany,DEU,2021-07-26,61.72,
Germany,DEU,2021-07-27,61.86,
Germany,DEU,2021-07-28,62.03,
Germany,DEU,2021-07-29,62.18,
Germany,DEU,2021-07-30,62.31,
Germany,DEU,2021-07-31,62.38,
Germany,DEU,2021-08-01,62.42,
Germany,DEU,2021-08-02,62.5,
Germany,DEU,2021-08-03,62.62,
Germany,DEU,2021-08-04,62.76,
Germany,DEU,2021-08-05,62.88,
Germany,DEU,2021-08-06,63,
Germany,DEU,2021-08-07,63.06,
Germany,DEU,2021-08-08,63.09,
Germany,DEU,2021-08-09,63.17,
Germany,DEU,2021-08-10,63.28,
Germany,DEU,2021-08-11,63.43,
Germany,DEU,2021-08-12,63.58,
Germany,DEU,2021-08-13,63.72,
Germany,DEU,2021-08-14,63.8,
Germany,DEU,2021-08-15,63.84,
Germany,DEU,2021-08-16,63.95,
Germany,DEU,2021-08-17,64.09,
Germany,DEU,2021-08-18,64.27,
Germany,DEU,2021-08-19,64.44,
Germany,DEU,2021-08-20,64.58,
Germany,DEU,2021-08-21,64.67,
Germany,DEU,2021-08-22,64.72,
Germany,DEU,2021-08-23,64.83,
Germany,DEU,2021-08-24,64.98,
Germany,DEU,2021-08-25,65.16,
Germany,DEU,2021-08-26,65.33,
Germany,DEU,2021-08-27,65.48,
Germany,DEU,2021-08-28,65.56,
Germany,DEU,2021-08-29,65.6,
Germany,DEU,2021-08-30,65.7,
Germany,DEU,2021-08-31,65.86,
Germany,DEU,2021-09-01,66.02,
Germany,DEU,2021-09-02,66.17,
Germany,DEU,2021-09-03,66.28,
Germany,DEU,2021-09-04,66.34,
Germany,DEU,2021-09-05,66.37,
Germany,DEU,2021-09-06,66.45,
Germany,DEU,2021-09-07,66.57,
Germany,DEU,2021-09-08,66.71,
Germany,DEU,2021-09-09,66.84,
Germany,DEU,2021-09-10,66.94,
Germany,DEU,2021-09-11,66.99,
Germany,DEU,2021-09-12,67.02,
Germany,DEU,2021-09-13,67.09,
Germany,DEU,2021-09-14,67.22,
Germany,DEU,2021-09-15,67.35,
Germany,DEU,2021-09-16,67.49,
Germany,DEU,2021-09-17,67.59,
Germany,DEU,2021-09-18,67.64,
Germany,DEU,2021-09-19,67.67,
Germany,DEU,2021-09-20,67.73,
Germany,DEU,2021-09-21,67.84,
Germany,DEU,2021-09-22,67.95,
Germany,DEU,2021-09-23,68.07,
Germany,DEU,2021-09-24,68.16,
Germany,DEU,2021-09-25,68.2,
Germany,DEU,2021-09-26,68.22,
Germany,DEU,2021-09-27,68.27,
Germany,DEU,2021-09-28,68.37,
Germany,DEU,2021-09-29,68.47,
Germany,DEU,2021-09-30,68.56,
Germany,DEU,2021-10-01,68.61,
Germany,DEU,2021-10-02,68.63,
Germany,DEU,2021-10-03,68.63,
Germany,DEU,2021-10-04,68.67,
Germany,DEU,2021-10-05,68.75,
Germany,DEU,2021-10-06,68.82,
Germany,DEU,2021-10-07,68.91,
Germany,DEU,2021-10-08,68.97,
Germany,DEU,2021-10-09,68.98,
Germany,DEU,2021-10-10,68.99,
Germany,DEU,2021-10-11,69.03,
Germany,DEU,2021-10-12,69.1,
Germany,DEU,2021-10-13,69.17,
Germany,DEU,2021-10-14,69.25,
Germany,DEU,2021-10-15,69.3,
Germany,DEU,2021-10-16,69.32,
Germany,DEU,2021-10-17,69.32,
Germany,DEU,2021-10-18,69.35,
Germany,DEU,2021-10-19,69.42,
Germany,DEU,2021-10-20,69.48,
Germany,DEU,2021-10-21,69.55,
Germany,DEU,2021-10-22,69.6,
Germany,DEU,2021-10-23,69.61,
Germany,DEU,2021-10-24,69.62,
Germany,DEU,2021-10-25,69.65,
Germany,DEU,2021-10-26,69.71,
Germany,DEU,2021-10-27,69.77,
Germany,DEU,2021-10-28,69.84,
Germany,DEU,2021-10-29,69.89,
Germany,DEU,2021-10-30,69.91,
Germany,DEU,2021-10-31,69.91,
Germany,DEU,2021-11-01,69.92,
Germany,DEU,2021-11-02,69.98,
Germany,DEU,2021-11-03,70.04,
Germany,DEU,2021-11-04,70.11,
Germany,DEU,2021-11-05,70.16,
Germany,DEU,2021-11-06,70.18,
Germany,DEU,2021-11-07,70.19,
Germany,DEU,2021-11-08,70.23,
Germany,DEU,2021-11-09,70.3,
Germany,DEU,2021-11-10,70.38,
Germany,DEU,2021-11-11,70.46,
Germany,DEU,2021-11-12,70.53,
Germany,DEU,2021-11-13,70.56,
Germany,DEU,2021-11-14,70.57,
Germany,DEU,2021-11-15,70.62,
Germany,DEU,2021-11-16,70.7,
Germany,DEU,2021-11-17,70.79,
Germany,DEU,2021-11-18,70.89,
Germany,DEU,2021-11-19,70.98,
Germany,DEU,2021-11-20,71.04,
Germany,DEU,2021-11-21,71.05,
Germany,DEU,2021-11-22,71.14,
Germany,DEU,2021-11-23,71.28,
Germany,DEU,2021-11-24,71.46,
Germany,DEU,2021-11-25,71.63,
Germany,DEU,2021-11-26,71.77,
Germany,DEU,2021-11-27,71.9,
Germany,DEU,2021-11-28,71.93,
Germany,DEU,2021-11-29,72.03,
Germany,DEU,2021-11-30,72.18,
Germany,DEU,2021-12-01,72.33,
Germany,DEU,2021-12-02,72.47,
Germany,DEU,2021-12-03,72.58,
Germany,DEU,2021-12-04,72.69,
Germany,DEU,2021-12-05,72.71,
Germany,DEU,2021-12-06,72.8,
Germany,DEU,2021-12-07,72.91,
Germany,DEU,2021-12-08,73.03,
Germany,DEU,2021-12-09,73.14,
Germany,DEU,2021-12-10,73.23,
Germany,DEU,2021-12-11,73.32,
Germany,DEU,2021-12-12,73.34,
Germany,DEU,2021-12-13,73.41,
Germany,DEU,2021-12-14,73.51,
Germany,DEU,2021-12-15,73.64,
Germany,DEU,2021-12-16,73.76,
Germany,DEU,2021-12-17,73.89,
Germany,DEU,2021-12-18,74.02,
Germany,DEU,2021-12-19,74.07,
Germany,DEU,2021-12-20,74.16,
Germany,DEU,2021-12-21,74.27,
Germany,DEU,2021-12-22,74.39,
Germany,DEU,2021-12-23,74.47,
Germany,DEU,2021-12-24,74.47,
Germany,DEU,2021-12-25,74.47,
Germany,DEU,2021-12-26,74.48,
Germany,DEU,2021-12-27,74.54,
Germany,DEU,2021-12-28,74.61,
Germany,DEU,2021-12-29,74.69,
Germany,DEU,2021-12-30,74.75,
Germany,DEU,2021-12-31,74.75,
Germany,DEU,2022-01-01,74.76,
Germany,DEU,2022-01-02,74.78,
Germany,DEU,2022-01-03,74.82,
Germany,DEU,2022-01-04,74.89,
Germany,DEU,2022-01-05,74.96,
Germany,DEU,2022-01-06,75.02,
Germany,DEU,2022-01-07,75.09,
Germany,DEU,2022-01-08,75.15,
Germany,DEU,2022-01-09,75.17,
Germany,DEU,2022-01-10,75.21,
Germany,DEU,2022-01-11,75.28,
Germany,DEU,2022-01-12,75.35,
Germany,DEU,2022-01-13,75.42,
Germany,DEU,2022-01-14,75.49,
Germany,DEU,2022-01-15,75.56,
Germany,DEU,2022-01-16,75.59,
Germany,DEU,2022-01-17,75.63,
Germany,DEU,2022-01-18,75.69,
Germany,DEU,2022-01-19,75.76,
Germany,DEU,2022-01-20,75.83,
Germany,DEU,2022-01-21,75.9,
Germany,DEU,2022-01-22,75.94,
Germany,DEU,2022-01-23,75.96,
Germany,DEU,2022-01-24,75.99,
Germany,DEU,2022-01-25,76.04,
Germany,DEU,2022-01-26,76.09,
Germany,DEU,2022-01-27,76.14,
Germany,DEU,2022-01-28,76.19,
Germany,DEU,2022-01-29,76.22,
Germany,DEU,2022-01-30,76.23,
Germany,DEU,2022-01-31,76.26,
Germany,DEU,2022-02-01,76.29,
Germany,DEU,2022-02-02,76.32,
Germany,DEU,2022-02-03,76.36,
Germany,DEU,2022-02-04,76.39,
Germany,DEU,2022-02-05,76.41,
Germany,DEU,2022-02-06,76.41,
Germany,DEU,2022-02-07,76.43,
Germany,DEU,2022-02-08,76.46,
Germany,DEU,2022-02-09,76.48,
Germany,DEU,2022-02-10,76.5,
Germany,DEU,2022-02-11,76.52,
Germany,DEU,2022-02-12,76.53,
Germany,DEU,2022-02-13,76.54,
Germany,DEU,2022-02-14,76.55,
Germany,DEU,2022-02-15,76.57,
Germany,DEU,2022-02-16,76.58,
Germany,DEU,2022-02-17,76.6,
Germany,DEU,2022-02-18,76.62,
Germany,DEU,2022-02-19,76.62,
Germany,DEU,2022-02-20,76.63,
Germany,DEU,2022-02-21,76.64,
Germany,DEU,2022-02-22,76.65,
Germany,DEU,2022-02-23,76.67,
Germany,DEU,2022-02-24,76.68,
Germany,DEU,2022-02-25,76.69,
Germany,DEU,2022-02-26,76.7,
Germany,DEU,2022-02-27,76.7,
Germany,DEU,2022-02-28,76.71,
Germany,DEU,2022-03-01,76.72,
Germany,DEU,2022-03-02,76.74,
Germany,DEU,2022-03-03,76.75,
Germany,DEU,2022-03-04,76.76,
Germany,DEU,2022-03-05,76.77,
Germany,DEU,2022-03-06,76.78,
Germany,DEU,2022-03-07,76.79,
Germany,DEU,2022-03-08,76.8,
Germany,DEU,2022-03-09,76.81,
Germany,DEU,2022-03-10,76.82,
Germany,DEU,2022-03-11,76.83,
Germany,DEU,2022-03-12,76.83,
Germany,DEU,2022-03-13,76.83,
Germany,DEU,2022-03-14,76.84,
Germany,DEU,2022-03-15,76.85,
Germany,DEU,2022-03-16,76.86,
Germany,DEU,2022-03-17,76.86,
Germany,DEU,2022-03-18,76.87,
Germany,DEU,2022-03-19,76.88,
Germany,DEU,2022-03-20,76.88,
Germany,DEU,2022-03-21,76.88,
Germany,DEU,2022-03-22,76.89,
Germany,DEU,2022-03-23,76.9,
Germany,DEU,2022-03-24,76.91,
Germany,DEU,2022-03-25,76.91,
Germany,DEU,2022-03-26,76.92,
Germany,DEU,2022-03-27,76.92,
Germany,DEU,2022-03-28,76.92,
Germany,DEU,2022-03-29,76.93,
Germany,DEU,2022-03-30,76.93,
Germany,DEU,2022-03-31,76.94,
Germany,DEU,2022-04-01,76.95,
Germany,DEU,2022-04-02,76.95,
Germany,DEU,2022-04-03,76.95,
Germany,DEU,2022-04-04,76.95,
Germany,DEU,2022-04-05,76.96,
Germany,DEU,2022-04-06,76.96,
Germany,DEU,2022-04-07,76.97,
Germany,DEU,2022-04-08,76.97,
Germany,DEU,2022-04-09,76.97,
Germany,DEU,2022-04-10,76.97,
Germany,DEU,2022-04-11,76.98,
Germany,DEU,2022-04-12,76.98,
Germany,DEU,2022-04-13,76.99,
Germany,DEU,2022-04-14,76.99,
Germany,DEU,2022-04-15,76.99,
Germany,DEU,2022-04-16,76.99,
Germany,DEU,2022-04-17,76.99,
Germany,DEU,2022-04-18,76.99,
Germany,DEU,2022-04-19,77,
Germany,DEU,2022-04-20,77,
Germany,DEU,2022-04-21,77,
Germany,DEU,2022-04-22,77,
Germany,DEU,2022-04-23,77,
Germany,DEU,2022-04-24,77,
Germany,DEU,2022-04-25,77.01,
Germany,DEU,2022-04-26,77.01,
Germany,DEU,2022-04-27,77.02,
Germany,DEU,2022-04-28,77.02,
Germany,DEU,2022-04-29,77.03,
Germany,DEU,2022-04-30,77.03,
Germany,DEU,2022-05-01,77.03,
Germany,DEU,2022-05-02,77.03,
Germany,DEU,2022-05-03,77.04,
Germany,DEU,2022-05-04,77.04,
Germany,DEU,2022-05-05,77.04,
Germany,DEU,2022-05-06,77.04,
Germany,DEU,2022-05-07,77.05,
Germany,DEU,2022-05-08,77.05,
Germany,DEU,2022-05-09,77.05,
Germany,DEU,2022-05-10,77.05,
Germany,DEU,2022-05-11,77.05,
Germany,DEU,2022-05-12,77.05,
Germany,DEU,2022-05-13,77.06,
Germany,DEU,2022-05-14,77.06,
Germany,DEU,2022-05-15,77.06,
Germany,DEU,2022-05-16,77.06,
Germany,DEU,2022-05-17,77.06,
Germany,DEU,2022-05-18,77.06,
Germany,DEU,2022-05-19,77.06,
Germany,DEU,2022-05-20,77.07,
Germany,DEU,2022-05-21,77.07,
Germany,DEU,2022-05-22,77.07,
Germany,DEU,2022-05-23,77.07,
Germany,DEU,2022-05-24,77.07,
Germany,DEU,2022-05-25,77.07,
Germany,DEU,2022-05-26,77.07,
Germany,DEU,2022-05-27,77.07,
Germany,DEU,2022-05-28,77.07,
Germany,DEU,2022-05-29,77.08,
Germany,DEU,2022-05-30,77.08,
Germany,DEU,2022-05-31,77.08,
Germany,DEU,2022-06-01,77.08,
Germany,DEU,2022-06-02,77.08,
Germany,DEU,2022-06-03,77.08,
Germany,DEU,2022-06-04,77.08,
Germany,DEU,2022-06-05,77.08,
Germany,DEU,2022-06-06,77.08,
Germany,DEU,2022-06-07,77.08,
Germany,DEU,2022-06-08,77.09,
Germany,DEU,2022-06-09,77.09,
Germany,DEU,2022-06-10,77.09,
Germany,DEU,2022-06-11,77.09,
Germany,DEU,2022-06-12,77.09,
Germany,DEU,2022-06-13,77.09,
Germany,DEU,2022-06-14,77.09,
Germany,DEU,2022-06-15,77.1,
Germany,DEU,2022-06-16,77.1,
Germany,DEU,2022-06-17,77.1,
Germany,DEU,2022-06-18,77.1,
Germany,DEU,2022-06-19,77.1,
Germany,DEU,2022-06-20,77.1,
Germany,DEU,2022-06-21,77.1,
Germany,DEU,2022-06-22,77.1,
Germany,DEU,2022-06-23,77.1,
Germany,DEU,2022-06-24,77.11,
Ghana,GHA,2021-03-01,0,
Ghana,GHA,2021-03-08,0.64,
Ghana,GHA,2021-03-10,0.95,
Ghana,GHA,2021-03-18,1.32,
Ghana,GHA,2021-03-24,1.58,
Ghana,GHA,2021-04-07,1.89,
Ghana,GHA,2021-04-08,2.04,
Ghana,GHA,2021-04-09,2.15,
Ghana,GHA,2021-04-11,2.22,
Ghana,GHA,2021-04-12,2.34,
Ghana,GHA,2021-04-15,2.38,
Ghana,GHA,2021-04-20,2.66,
Ghana,GHA,2021-04-26,2.67,
Ghana,GHA,2021-05-24,2.67,
Ghana,GHA,2021-05-31,2.69,
Ghana,GHA,2021-06-20,2.69,
Ghana,GHA,2021-07-05,2.73,
Ghana,GHA,2021-07-12,2.73,
Ghana,GHA,2021-07-19,2.73,
Ghana,GHA,2021-09-20,2.73,
Ghana,GHA,2021-10-07,4.32,
Ghana,GHA,2021-10-21,5.99,
Ghana,GHA,2021-10-28,6.77,
Ghana,GHA,2021-11-04,7.15,
Ghana,GHA,2021-11-05,7.34,
Ghana,GHA,2021-11-10,7.41,
Ghana,GHA,2021-11-18,7.97,
Ghana,GHA,2021-11-24,8.36,
Ghana,GHA,2021-12-15,8.36,
Ghana,GHA,2021-12-23,18.2,
Ghana,GHA,2022-01-13,19.18,
Ghana,GHA,2022-01-17,21.67,
Ghana,GHA,2022-02-10,23.55,
Ghana,GHA,2022-02-25,27.71,
Ghana,GHA,2022-03-20,28.34,
Ghana,GHA,2022-03-29,28.36,
Ghana,GHA,2022-03-31,28.36,
Ghana,GHA,2022-04-26,29.23,
Ghana,GHA,2022-05-01,29.91,
Ghana,GHA,2022-05-08,30.53,
Ghana,GHA,2022-05-29,30.84,
Gibraltar,GIB,2021-01-10,1.25,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-11,4.29,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-12,7.42,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-15,15.24,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-16,17.35,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-17,17.35,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-18,19.1,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-19,20.83,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-20,20.83,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-21,23.59,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-22,26.35,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-23,29.11,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-24,30.69,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-25,31.28,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-26,32.87,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-27,32.87,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-28,36.6,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-29,38.19,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-30,38.19,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-01-31,38.25,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-02-01,38.51,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-02-02,38.8,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-02-03,39.08,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-02-04,39.32,Exceeds 100% due to non-resident vaccinations
Gibraltar,GIB,2021-02-05,39.77,Exceeds 100% due to non-resident vaccinations
